UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
46323,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.269260,-12.803300,-13.322600,nan,nan,-10.198787,19.855321,-0.466400,nan,nan,0.438865
46394,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.825300,4.033500,15.530300,nan,nan,1.993567,37.239783,-0.675885,nan,nan,0.231459
47369,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.423600,4.546600,16.004800,nan,nan,1.548927,37.771351,-0.301609,nan,nan,0.620844
47520,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.030600,-0.446550,-1.331600,nan,nan,-10.404646,32.633987,-0.861483,nan,nan,0.032353
47527,2015-03 - 2018-05,EG4,-10.389,33.096,1.306000,38.626200,39.430300,nan,nan,-10.421556,73.040058,0.077703,nan,nan,1.023769
47541,2015-03 - 2018-05,EG60,-10.389,33.096,0.920940,29.513800,29.837400,nan,nan,-10.497643,63.616806,-0.137402,nan,nan,0.796608
47548,2015-03 - 2018-05,EG60,-10.389,33.096,-0.310840,-7.275900,-7.637600,nan,nan,-10.448399,25.571782,-0.167470,nan,nan,0.751781
47752,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.356500,-12.588000,-13.183300,nan,nan,-10.299253,20.078181,-0.449589,nan,nan,0.456397
48071,2015-03 - 2018-05,ETH-1,-10.389,33.096,10.201000,5.018400,14.794000,nan,nan,0.235897,38.262110,-0.707667,nan,nan,0.198142
48321,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.210420,-1.067100,-2.131400,nan,nan,-10.572229,31.992634,-0.866608,nan,nan,0.026734
48328,2015-03 - 2018-05,EG60,-10.389,33.096,0.926150,28.663200,29.021900,nan,nan,-10.461063,62.737095,-0.122689,nan,nan,0.811614
48335,2015-03 - 2018-05,EG4,-10.389,33.096,1.350200,38.568900,39.417900,nan,nan,-10.372634,72.980693,0.074402,nan,nan,1.020332
48342,2015-03 - 2018-05,EG4,-10.389,33.096,0.125360,1.609300,1.789600,nan,nan,-10.315441,34.759773,0.077974,nan,nan,1.010431
48450,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.013190,-0.398390,-1.289500,nan,nan,-10.387980,32.683754,-0.884636,nan,nan,0.008291
48457,2015-03 - 2018-05,EG4,-10.389,33.096,1.304800,38.472300,39.273300,nan,nan,-10.417233,72.880895,0.073499,nan,nan,1.019340
48471,2015-03 - 2018-05,EG60,-10.389,33.096,-0.308210,-7.341000,-7.636000,nan,nan,-10.443195,25.504451,-0.104111,nan,nan,0.817669
48478,2015-03 - 2018-05,HG1000,-10.389,33.096,1.133400,32.727500,32.474800,nan,nan,-10.389729,66.939950,-0.861280,nan,nan,0.044796
48599,2015-03 - 2018-05,HG1000,-10.389,33.096,1.123900,33.765300,33.487100,nan,nan,-10.437618,68.013277,-0.858521,nan,nan,0.048032
48606,2015-03 - 2018-05,EG60,-10.389,33.096,-0.153540,-7.595300,-7.744100,nan,nan,-10.269843,25.241101,-0.120801,nan,nan,0.800274
48613,2015-03 - 2018-05,EG4,-10.389,33.096,0.245510,2.043100,2.328400,nan,nan,-10.204157,35.208129,0.066051,nan,nan,0.998227
48925,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.410900,-18.785000,-44.025700,nan,nan,-35.559002,13.724358,-0.874396,nan,nan,0.003477
48939,2015-03 - 2018-05,EG60,-10.389,33.096,-24.125900,-7.678700,-32.366500,nan,nan,-35.670630,25.210003,-0.114121,nan,nan,0.798311
48946,2015-03 - 2018-05,EG60,-10.389,33.096,-24.118400,-7.674800,-32.385400,nan,nan,-35.662827,25.214019,-0.145449,nan,nan,0.765727
49028,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.393600,4.502700,15.913600,nan,nan,1.518757,37.726020,-0.317804,nan,nan,0.603969
49069,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.487900,-18.487100,-43.822000,nan,nan,-35.651724,14.032626,-0.878143,nan,nan,-0.000347
49772,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.478420,-12.556100,-13.295700,nan,nan,-10.429641,20.111451,-0.469406,nan,nan,0.435748
49968,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.878400,-19.770500,-45.424300,nan,nan,-36.017608,12.706211,-0.856090,nan,nan,0.022008
49989,2015-03 - 2018-05,EG4,-10.389,33.096,-25.446500,3.291300,-23.047200,nan,nan,-37.476523,36.558465,0.067411,nan,nan,0.990460
50119,2015-03 - 2018-05,EG23,-10.389,33.096,-24.267400,-1.803900,-26.764300,nan,nan,-36.038500,31.286163,0.008651,nan,nan,0.928010
50126,2015-03 - 2018-05,EG23,-10.389,33.096,0.027260,-1.111200,-1.061700,nan,nan,-10.318723,31.946478,0.002527,nan,nan,0.930941
50140,2015-03 - 2018-05,EG23,-10.389,33.096,-24.261700,-1.725200,-26.675900,nan,nan,-36.035375,31.367543,0.015982,nan,nan,0.935665
50315,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.428980,-12.354900,-13.037900,nan,nan,-10.384739,20.319416,-0.459503,nan,nan,0.446139
50396,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.341660,-12.262700,-13.097400,nan,nan,-10.295637,20.414568,-0.701551,nan,nan,0.194411
51381,2015-03 - 2018-05,EG23,-10.389,33.096,0.140130,-1.470700,-1.318300,nan,nan,-10.185799,31.574425,-0.016993,nan,nan,0.910550
51430,2015-03 - 2018-05,EG4,-10.389,33.096,0.299590,2.234500,2.565700,nan,nan,-10.153925,35.405948,0.059233,nan,nan,0.991223
53487,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.255140,-12.453200,-13.158900,nan,nan,-10.196859,20.217357,-0.663559,nan,nan,0.233896
53854,2015-03 - 2018-05,HG1000,-10.389,33.096,0.007070,-0.810550,-1.666300,nan,nan,-10.351251,32.257454,-0.877506,nan,nan,0.015570
54111,2015-03 - 2018-05,HG1000,-10.389,33.096,0.265770,-0.751530,-1.303500,nan,nan,-10.079288,32.317895,-0.839192,nan,nan,0.055543
54580,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.682200,-19.679800,-45.107900,nan,nan,-35.813081,12.799566,-0.823371,nan,nan,0.056146
54587,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.701400,-20.115900,-45.566800,nan,nan,-35.817133,12.348590,-0.846456,nan,nan,0.031974
54680,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.684100,-20.834200,-46.224600,nan,nan,-35.771954,11.605677,-0.833580,nan,nan,0.045126
54884,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.013200,-0.844860,-1.723000,nan,nan,-10.371461,32.222018,-0.879627,nan,nan,0.013343
54891,2015-03 - 2018-05,EG4,-10.389,33.096,0.178680,1.459800,1.740700,nan,nan,-10.253408,34.605038,0.120878,nan,nan,1.055030
54899,2015-03 - 2018-05,HG1000,-10.389,33.096,0.019040,-0.914460,-1.744000,nan,nan,-10.334719,32.149964,-0.865469,nan,nan,0.028059
54906,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.132830,-0.866710,-1.858800,nan,nan,-10.497426,32.199697,-0.870719,nan,nan,0.022558
54913,2015-03 - 2018-05,EG60,-10.389,33.096,0.022220,-6.648500,-6.647000,nan,nan,-10.118748,26.219866,-0.134567,nan,nan,0.786355
54920,2015-03 - 2018-05,EG60,-10.389,33.096,0.023500,-6.591300,-6.602800,nan,nan,-10.119515,26.279019,-0.147998,nan,nan,0.772405
54927,2015-03 - 2018-05,EG4,-10.389,33.096,1.631100,38.428300,39.587500,nan,nan,-10.069848,72.834621,0.080949,nan,nan,1.027202
54934,2015-03 - 2018-05,HG1000,-10.389,33.096,1.440400,33.766900,33.795800,nan,nan,-10.102276,68.014188,-0.887759,nan,nan,0.017739
54948,2015-03 - 2018-05,EG4,-10.389,33.096,1.632600,38.365500,39.530200,nan,nan,-10.065975,72.769668,0.083712,nan,nan,1.030053
54955,2015-03 - 2018-05,EG60,-10.389,33.096,-24.126500,-6.764000,-31.498200,nan,nan,-35.705236,26.156004,-0.121858,nan,nan,0.790580
54985,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.001980,-1.233900,-2.077200,nan,nan,-10.345165,31.819650,-0.863265,nan,nan,0.030230
55013,2015-03 - 2018-05,EG4,-10.389,33.096,-1.020900,1.164900,0.186530,nan,nan,-11.513714,34.302827,0.096211,nan,nan,1.028816
55438,2015-03 - 2018-05,EG60,-10.389,33.096,-22.973300,28.145800,3.121000,nan,nan,-35.768791,62.258021,-0.157402,nan,nan,0.766144
55705,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.565400,-19.633400,-44.977600,nan,nan,-35.691039,12.847286,-0.857053,nan,nan,0.021168
55712,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.519500,-19.683100,-44.981800,nan,nan,-35.640542,12.795781,-0.860212,nan,nan,0.017880
55719,2015-03 - 2018-05,EG4,-10.389,33.096,-23.840100,1.833300,-22.763300,nan,nan,-35.720299,35.046849,0.085459,nan,nan,1.009331
55726,2015-03 - 2018-05,EG4,-10.389,33.096,-22.595600,38.900900,14.094900,nan,nan,-35.760447,73.380497,0.102456,nan,nan,1.040343
55733,2015-03 - 2018-05,EG60,-10.389,33.096,-25.649700,-47.460300,-72.030300,nan,nan,-35.793447,-15.928934,-0.143928,nan,nan,0.752963
55862,2015-03 - 2018-05,EG23,-10.389,33.096,-22.647800,34.963300,10.174700,nan,nan,-35.672503,69.308186,0.014063,nan,nan,0.947003
55869,2015-03 - 2018-05,EG23,-10.389,33.096,-25.402800,-41.889300,-66.312000,nan,nan,-35.742486,-10.167976,0.005627,nan,nan,0.910556
56590,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.118530,-0.895810,-1.883000,nan,nan,-10.481194,32.169569,-0.881084,nan,nan,0.011771
56743,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.092760,-0.941890,-1.917600,nan,nan,-10.452179,32.121854,-0.896993,nan,nan,-0.004786
57070,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.095590,-1.040600,-1.982100,nan,nan,-10.451523,32.019775,-0.861600,nan,nan,0.031996
57084,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.112920,-1.082900,-2.008500,nan,nan,-10.468322,31.976069,-0.828570,nan,nan,0.066335
57136,2015-03 - 2018-05,HG1000,-10.389,33.096,1.342200,33.129900,33.082900,nan,nan,-10.183128,67.355626,-0.870636,nan,nan,0.035287
57273,2015-03 - 2018-05,HG1000,-10.389,33.096,1.357000,32.567900,32.552700,nan,nan,-10.146959,66.774364,-0.864546,nan,nan,0.041428
57338,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.661100,-19.434200,-44.895800,nan,nan,-35.799896,13.053520,-0.869743,nan,nan,0.008001
57345,2015-03 - 2018-05,HG1000,-10.389,33.096,-25.225900,-21.278100,-47.233800,nan,nan,-36.329513,11.147828,-0.872873,nan,nan,0.003899
58185,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.559840,-2.421600,-3.831700,nan,nan,-10.892343,30.592627,-0.877441,nan,nan,0.014854
58192,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.580710,-2.506800,-3.933300,nan,nan,-10.911302,30.504562,-0.873931,nan,nan,0.018467
58479,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.734890,-2.465300,-4.054400,nan,nan,-11.076227,30.547837,-0.877200,nan,nan,0.015024
58486,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.796670,-2.336700,-3.979600,nan,nan,-11.146461,30.680976,-0.865025,nan,nan,0.027711
58563,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.727800,-19.884300,-45.389400,nan,nan,-35.853763,12.588174,-0.864881,nan,nan,0.012878
58701,2015-03 - 2018-05,HG1000,-10.389,33.096,-25.274600,-20.927400,-46.952100,nan,nan,-36.394232,11.510638,-0.877729,nan,nan,-0.001049
58774,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.111530,-0.684740,-1.663300,nan,nan,-10.481591,32.387840,-0.875870,nan,nan,0.017272
59050,2015-03 - 2018-05,HG1000,-10.389,33.096,-25.161800,-36.253900,-61.480700,nan,nan,-35.699626,-4.340388,-0.852452,nan,nan,0.019981
59057,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.044450,-2.811700,-3.654100,nan,nan,-10.331720,30.188000,-0.846726,nan,nan,0.046858
59064,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.231380,-3.203100,-4.213500,nan,nan,-10.515306,29.783649,-0.829507,nan,nan,0.064562
59121,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.057320,-0.774350,-1.700100,nan,nan,-10.420826,32.295041,-0.880524,nan,nan,0.012419
59128,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.226450,-4.227500,-5.249100,nan,nan,-10.472101,28.724212,-0.864311,nan,nan,0.027994
59135,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.170610,-4.428100,-5.407600,nan,nan,-10.405487,28.516625,-0.883221,nan,nan,0.008273
59206,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.151120,-4.032500,-4.948900,nan,nan,-10.399504,28.925706,-0.832835,nan,nan,0.060835
59278,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.410970,-12.943300,-13.839200,nan,nan,-10.343746,19.710860,-0.704283,nan,nan,0.191301
59285,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.348940,-12.839200,-13.690600,nan,nan,-10.281888,19.818376,-0.721300,nan,nan,0.173659
59737,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.235110,-12.863200,-13.586900,nan,nan,-10.160367,19.793295,-0.709748,nan,nan,0.185709
59995,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.221680,-12.974700,-13.680700,nan,nan,-10.141983,19.677952,-0.707652,nan,nan,0.187855
60002,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.206770,-12.818700,-13.495600,nan,nan,-10.131992,19.839251,-0.690772,nan,nan,0.205475
60009,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.217910,-12.945500,-13.619800,nan,nan,-10.139075,19.708142,-0.678904,nan,nan,0.217772
60037,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.014410,-2.101500,-2.971000,nan,nan,-10.326202,30.922413,-0.892182,nan,nan,-0.000164
60094,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.844200,3.612200,15.091000,nan,nan,2.029160,36.804039,-0.715160,nan,nan,0.190458
60171,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.568100,4.050900,15.614100,nan,nan,1.720365,37.258373,-0.348311,nan,nan,0.572136
60517,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.287830,-13.049500,-13.596200,nan,nan,-10.209297,19.600747,-0.479345,nan,nan,0.425304
60524,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.234900,-12.890300,-13.625500,nan,nan,-10.159135,19.765268,-0.722098,nan,nan,0.172852
60538,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.746400,3.619000,15.019100,nan,nan,1.925269,36.811297,-0.692956,nan,nan,0.213522
60586,2015-03 - 2018-05,EG60,-10.389,33.096,-0.048150,-7.569000,-7.644800,nan,nan,-10.159137,25.268057,-0.155534,nan,nan,0.764191
60600,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.102120,-3.559800,-4.466700,nan,nan,-10.365104,29.414455,-0.865350,nan,nan,0.027197
60630,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.448800,4.070000,15.511500,nan,nan,1.593236,37.278402,-0.346370,nan,nan,0.574117
60702,2015-03 - 2018-05,EG60,-10.389,33.096,1.160400,29.388400,29.934300,nan,nan,-10.239305,63.486554,-0.170590,nan,nan,0.762131
60709,2015-03 - 2018-05,EG4,-10.389,33.096,0.299220,1.500300,1.874500,nan,nan,-10.127167,34.646644,0.090314,nan,nan,1.023294
60716,2015-03 - 2018-05,EG60,-10.389,33.096,-0.069460,-7.335700,-7.451900,nan,nan,-10.190384,25.509382,-0.170249,nan,nan,0.748958
60882,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.704500,3.888600,15.227400,nan,nan,1.870906,37.090210,-0.709102,nan,nan,0.196807
61594,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.436400,4.327100,15.772900,nan,nan,1.570599,37.544319,-0.328074,nan,nan,0.593238
61679,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.464500,4.502700,15.977400,nan,nan,1.593891,37.725856,-0.327319,nan,nan,0.594098
62355,2015-03 - 2018-05,EG60,-10.389,33.096,-25.580200,-47.589200,-72.072500,nan,nan,-35.714915,-16.062398,-0.129985,nan,nan,0.767447
62362,2015-03 - 2018-05,EG23,-10.389,33.096,-25.332200,-41.787700,-66.127500,nan,nan,-35.671507,-10.063061,0.024221,nan,nan,0.929959
62369,2015-03 - 2018-05,EG23,-10.389,33.096,-22.309300,35.340300,10.895600,nan,nan,-35.327517,69.697299,0.011840,nan,nan,0.944952
62376,2015-03 - 2018-05,EG23,-10.389,33.096,-22.867100,35.170100,10.126800,nan,nan,-35.912429,69.522583,0.002348,nan,nan,0.934803
62468,2015-03 - 2018-05,EG4,-10.389,33.096,-22.786700,38.704000,13.718600,nan,nan,-35.955801,73.177305,0.119591,nan,nan,1.058025
62475,2015-03 - 2018-05,EG4,-10.389,33.096,-1.660900,-38.237000,-39.150700,nan,nan,-10.720635,-6.444494,0.108873,nan,nan,1.027750
62629,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.688600,3.767900,15.074700,nan,nan,1.858516,36.965421,-0.725079,nan,nan,0.180136
62664,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.708900,3.808800,15.143800,nan,nan,1.878517,37.007672,-0.717774,nan,nan,0.187759
62735,2015-03 - 2018-05,EG4,-10.389,33.096,-25.507400,-38.725500,-63.280300,nan,nan,-35.972724,-6.895738,0.117796,nan,nan,1.028298
62742,2015-03 - 2018-05,EG60,-10.389,33.096,-23.233800,28.641300,3.334900,nan,nan,-36.062945,62.771097,-0.141877,nan,nan,0.782365
62799,2015-03 - 2018-05,EG4,-10.389,33.096,-25.515500,-38.823300,-63.362000,nan,nan,-35.977619,-6.996865,0.139161,nan,nan,1.050486
62806,2015-03 - 2018-05,EG4,-10.389,33.096,-22.826500,38.635900,13.602700,nan,nan,-35.995502,73.106967,0.111744,nan,nan,1.049823
62891,2015-03 - 2018-05,EG4,-10.389,33.096,-1.624200,-38.407400,-39.277500,nan,nan,-10.675320,-6.620800,0.113232,nan,nan,1.032237
62919,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.297880,-12.742800,-13.503400,nan,nan,-10.231368,19.917955,-0.680247,nan,nan,0.216417
63592,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.438100,4.489600,15.944500,nan,nan,1.566398,37.712369,-0.319955,nan,nan,0.601743
63908,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.702000,4.056400,15.404900,nan,nan,1.862058,37.263751,-0.696066,nan,nan,0.210427
63950,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.334630,-12.446600,-13.281900,nan,nan,-10.281341,20.224365,-0.712706,nan,nan,0.182743
64312,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.374300,4.501900,15.895600,nan,nan,1.498334,37.725237,-0.315053,nan,nan,0.606823
64347,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.416180,-12.561700,-13.220800,nan,nan,-10.363476,20.105517,-0.452177,nan,nan,0.453692
64386,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.670700,4.149800,15.440500,nan,nan,1.825439,37.360416,-0.720527,nan,nan,0.185003
64619,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.329310,-12.580100,-13.389700,nan,nan,-10.270733,20.086289,-0.694556,nan,nan,0.201579
64661,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.452100,4.445800,15.930700,nan,nan,1.582852,37.667040,-0.304951,nan,nan,0.617341
64771,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.368900,-12.221400,-12.849900,nan,nan,-10.326042,20.457342,-0.463927,nan,nan,0.441607
64807,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.584000,4.063600,15.315300,nan,nan,1.736746,37.271470,-0.671048,nan,nan,0.236412
65246,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.401210,-12.425600,-13.297900,nan,nan,-10.352679,20.246235,-0.681131,nan,nan,0.215573
65274,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.343500,4.522800,15.897300,nan,nan,1.464923,37.746923,-0.302422,nan,nan,0.619959
65295,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.453290,-12.536000,-13.243200,nan,nan,-10.403759,20.132181,-0.462155,nan,nan,0.443307
65773,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.297500,4.540100,15.886600,nan,nan,1.415537,37.764921,-0.282968,nan,nan,0.640185
66160,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.193270,-12.152800,-12.838200,nan,nan,-10.142477,20.527884,-0.701467,nan,nan,0.194591
66328,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.202000,4.185300,15.039000,nan,nan,1.327439,37.398214,-0.672733,nan,nan,0.234559
66396,2015-03 - 2018-05,ETH-4,-10.389,33.096,-1.363000,-11.645000,-13.270300,nan,nan,-11.400959,21.055729,-0.436838,nan,nan,0.469625
66438,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.286810,-12.264300,-12.792100,nan,nan,-10.237453,20.412787,-0.447409,nan,nan,0.458805
66827,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.277530,-12.554400,-13.355000,nan,nan,-10.216818,20.112748,-0.738382,nan,nan,0.156016
67306,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.096900,-11.851900,-12.421800,nan,nan,-10.051553,20.838849,-0.678616,nan,nan,0.218505
67538,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.436100,4.588800,16.062300,nan,nan,1.560615,37.814965,-0.299068,nan,nan,0.623506
68331,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.738600,3.833100,15.210300,nan,nan,1.909093,37.032734,-0.706360,nan,nan,0.199651
68352,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.278660,-12.691800,-13.227900,nan,nan,-10.212900,19.970654,-0.471756,nan,nan,0.433328
68446,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.162190,-12.381500,-13.060700,nan,nan,-10.101028,20.291294,-0.731304,nan,nan,0.163484
68796,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.612900,4.168400,15.805200,nan,nan,1.763500,37.379785,-0.320915,nan,nan,0.600694
