UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
561,4,ETH-3,-10.863,31.586,11.987000,6.267000,18.432000,nan,nan,1.602559,38.030467,-0.172300,nan,nan,0.610013
562,4,HG1000,-10.863,31.586,5.645000,-1.146000,3.875000,nan,nan,-4.840992,30.389913,-0.813322,nan,nan,0.007026
567,4,EG30,-10.863,31.586,4.569000,-4.206000,0.569000,nan,nan,-5.867370,27.232409,0.008635,nan,nan,0.872547
569,4,ETH-4,-10.863,31.586,0.232000,-10.807000,-10.830000,nan,nan,-10.216078,20.425690,-0.446517,nan,nan,0.446632
572,4,EG30,-10.863,31.586,4.595000,-4.209000,0.602000,nan,nan,-5.839719,27.229251,0.017876,nan,nan,0.881155
574,4,HG1000,-10.863,31.586,6.472000,20.357000,26.136000,nan,nan,-4.756702,52.593728,-0.666666,nan,nan,0.062490
576,4,NBS-19,-10.863,31.586,12.237000,6.006000,18.116000,nan,nan,1.876980,37.760361,-0.482304,nan,nan,0.287414
577,4,EG30,-10.863,31.586,5.200000,13.198000,18.498000,nan,nan,-5.841304,45.203694,0.087859,nan,nan,0.878754
584,4,EG30,-10.863,31.586,4.588000,-4.296000,0.505000,nan,nan,-5.843910,27.139424,0.014017,nan,nan,0.876558
588,4,HG1000,-10.863,31.586,5.714000,-0.387000,4.724000,nan,nan,-4.795988,31.173554,-0.785533,nan,nan,0.026906
592,4,102-GC-AZ01,-10.863,31.586,10.443000,-6.280000,4.307000,nan,nan,0.431191,25.077138,-0.226889,nan,nan,0.609700
593,4,HG1000,-10.863,31.586,6.400000,19.042000,24.683000,nan,nan,-4.784778,51.235913,-0.742185,nan,nan,-0.010988
595,4,EG30,-10.863,31.586,5.215000,13.471000,18.807000,nan,nan,-5.835450,45.485582,0.110982,nan,nan,0.901097
596,4,OLHG,-10.863,31.586,4.750000,-4.498000,-0.358000,nan,nan,-5.664835,26.930451,-0.815474,nan,nan,0.014382
597,4,OLHG,-10.863,31.586,5.357000,13.383000,18.000000,nan,nan,-5.681811,45.394376,-0.741587,nan,nan,0.015940
599,4,EG30,-10.863,31.586,5.230000,13.749000,19.100000,nan,nan,-5.829778,45.772633,0.113536,nan,nan,0.902497
603,5,EG30,-10.836,31.497,4.584000,-4.206000,0.611000,nan,nan,-5.825078,27.143422,0.035223,nan,nan,0.891933
604,5,EG30,-10.836,31.497,5.187000,13.565000,18.834000,nan,nan,-5.842114,45.492179,0.075056,nan,nan,0.856912
605,5,EG30,-10.836,31.497,5.180000,13.575000,18.857000,nan,nan,-5.849896,45.502521,0.095121,nan,nan,0.877081
606,5,EG30,-10.836,31.497,4.580000,-4.169000,0.661000,nan,nan,-5.830686,27.181637,0.052771,nan,nan,0.909484
607,5,OLHG,-10.836,31.497,5.303000,13.316000,17.891000,nan,nan,-5.710095,45.234793,-0.728254,nan,nan,0.057328
608,5,OLHG,-10.836,31.497,4.718000,-4.219000,-0.137000,nan,nan,-5.682662,27.129690,-0.837023,nan,nan,0.022579
609,5,HG1000,-10.836,31.497,6.345000,18.805000,24.414000,nan,nan,-4.807863,50.900286,-0.719729,nan,nan,0.039266
610,5,EG30,-10.836,31.497,4.577000,-4.103000,0.716000,nan,nan,-5.836309,27.249794,0.045657,nan,nan,0.902377
611,5,EG30,-10.836,31.497,5.176000,13.563000,18.855000,nan,nan,-5.853692,45.490139,0.108904,nan,nan,0.891229
612,5,HG1000,-10.836,31.497,5.711000,0.335000,5.397000,nan,nan,-4.799430,31.829794,-0.822631,nan,nan,0.014950
613,5,HG1000,-10.836,31.497,6.398000,19.276000,24.921000,nan,nan,-4.768988,51.386516,-0.733593,nan,nan,0.024077
614,5,EG30,-10.836,31.497,4.573000,-4.284000,0.532000,nan,nan,-5.833839,27.062905,0.044578,nan,nan,0.902710
615,5,HG1000,-10.836,31.497,0.009000,-1.371000,-2.196000,nan,nan,-10.775946,30.081349,-0.858697,nan,nan,0.010018
616,5,HG1000,-10.836,31.497,6.441000,20.606000,26.281000,nan,nan,-4.772170,52.759770,-0.733379,nan,nan,0.018791
617,5,EG30,-10.836,31.497,5.179000,13.493000,18.793000,nan,nan,-5.847942,45.417851,0.112860,nan,nan,0.896447
618,5,HG1000,-10.836,31.497,-0.039000,-1.554000,-2.411000,nan,nan,-10.820016,29.892495,-0.844515,nan,nan,0.025233
619,5,EG30,-10.836,31.497,4.577000,-4.187000,0.614000,nan,nan,-5.833197,27.163057,0.026652,nan,nan,0.884663
620,5,EG30,-10.836,31.497,5.175000,13.479000,18.782000,nan,nan,-5.851664,45.403404,0.119749,nan,nan,0.903476
621,5,ETH-3,-10.836,31.497,12.005000,6.274000,18.477000,nan,nan,1.647959,37.947765,-0.153285,nan,nan,0.631667
622,5,ETH-4,-10.836,31.497,0.207000,-10.908000,-10.938000,nan,nan,-10.212512,20.233093,-0.429524,nan,nan,0.475591
626,5,EG30,-10.836,31.497,4.556000,-4.148000,0.616000,nan,nan,-5.856885,27.203376,0.011715,nan,nan,0.874447
627,5,EG30,-10.836,31.497,5.187000,13.749000,19.061000,nan,nan,-5.848875,45.682176,0.119410,nan,nan,0.907958
628,5,HG1000,-10.836,31.497,-0.072000,-1.486000,-2.417000,nan,nan,-10.857487,29.962787,-0.883388,nan,nan,-0.009965
629,5,HG1000,-10.836,31.497,6.413000,19.718000,25.371000,nan,nan,-4.769297,51.842888,-0.736161,nan,nan,0.025475
633,5,EG30,-10.836,31.497,5.205000,13.717000,19.020000,nan,nan,-5.828634,45.649092,0.091721,nan,nan,0.880696
634,5,102-GC-AZ01,-10.836,31.497,10.396000,-6.525000,3.995000,nan,nan,0.417031,24.735498,-0.247127,nan,nan,0.601808
635,5,EG30,-10.836,31.497,4.586000,-4.025000,0.785000,nan,nan,-5.829666,27.330315,0.028363,nan,nan,0.890906
642,5,HG1000,-10.836,31.497,-0.044000,-1.212000,-2.083000,nan,nan,-10.837968,30.245653,-0.847274,nan,nan,0.025713
644,5,ETH-2,-10.836,31.497,0.288000,-10.744000,-10.987000,nan,nan,-10.132812,20.402251,-0.725444,nan,nan,0.183604
649,5,EG30,-10.836,31.497,5.172000,13.586000,18.847000,nan,nan,-5.858774,45.513898,0.082851,nan,nan,0.873909
653,5,ETH-1,-10.836,31.497,12.281000,5.867000,17.930000,nan,nan,1.955309,37.526866,-0.573925,nan,nan,0.219696
654,5,HG1000,-10.836,31.497,0.060000,-1.089000,-1.831000,nan,nan,-10.732361,30.372422,-0.823171,nan,nan,0.049333
661,5,EG30,-10.836,31.497,4.565000,-4.158000,0.646000,nan,nan,-5.846982,27.193030,0.042326,nan,nan,0.907032
664,5,NBS-19,-10.836,31.497,12.226000,6.004000,18.117000,nan,nan,1.892000,37.668457,-0.468141,nan,nan,0.325670
665,5,EG30,-10.836,31.497,5.179000,13.507000,18.792000,nan,nan,-5.848457,45.432307,0.098298,nan,nan,0.890720
666,5,EG30,-10.836,31.497,4.579000,-4.058000,0.744000,nan,nan,-5.835858,27.296256,0.027159,nan,nan,0.892106
671,5,EG30,-10.836,31.497,5.183000,13.587000,18.885000,nan,nan,-5.847159,45.514905,0.107886,nan,nan,0.902297
672,5,EG30,-10.836,31.497,4.569000,-3.977000,0.873000,nan,nan,-5.849451,27.379918,0.086373,nan,nan,0.952469
673,5,HG1000,-10.836,31.497,-0.002000,-0.946000,-1.785000,nan,nan,-10.803323,30.520226,-0.853799,nan,nan,0.020376
677,5,EG30,-10.836,31.497,5.172000,13.606000,18.883000,nan,nan,-5.859509,45.534550,0.098790,nan,nan,0.893510
678,5,EG30,-10.836,31.497,4.599000,-3.981000,0.877000,nan,nan,-5.817527,27.375719,0.063506,nan,nan,0.929951
680,5,HG1000,-10.836,31.497,1.002000,27.163000,26.981000,nan,nan,-10.773015,59.543252,-0.751860,nan,nan,0.008610
681,5,HG1000,-10.836,31.497,0.077000,-1.646000,-2.384000,nan,nan,-10.693743,29.797229,-0.846567,nan,nan,0.030370
682,5,EG30,-10.836,31.497,5.185000,13.659000,18.948000,nan,nan,-5.847687,45.589247,0.097839,nan,nan,0.892792
684,5,ETH-3,-10.836,31.497,11.985000,6.331000,18.462000,nan,nan,1.624673,38.006669,-0.203306,nan,nan,0.592781
690,5,EG30,-10.836,31.497,4.605000,-3.965000,0.855000,nan,nan,-5.811764,27.392226,0.019568,nan,nan,0.886468
693,5,HG1000,-10.836,31.497,0.001000,-1.480000,-2.300000,nan,nan,-10.780387,29.968815,-0.847383,nan,nan,0.030166
696,5,ETH-2,-10.836,31.497,0.239000,-10.758000,-11.051000,nan,nan,-10.184193,20.387907,-0.725701,nan,nan,0.186915
702,5,HG1000,-10.836,31.497,0.960000,26.608000,26.438000,nan,nan,-10.797233,58.970253,-0.706299,nan,nan,0.058706
703,5,EG30,-10.836,31.497,5.179000,13.582000,18.860000,nan,nan,-5.851213,45.509752,0.092304,nan,nan,0.889825
704,5,EG30,-10.836,31.497,4.558000,-3.851000,0.916000,nan,nan,-5.865771,27.510049,0.016266,nan,nan,0.885513
706,5,HG1000,-10.836,31.497,5.684000,-0.423000,4.653000,nan,nan,-4.799997,31.047157,-0.789999,nan,nan,0.062713
710,5,HG1000,-10.836,31.497,0.938000,26.502000,26.289000,nan,nan,-10.816664,58.860848,-0.727287,nan,nan,0.041089
712,5,EG30,-10.836,31.497,5.191000,13.603000,18.895000,nan,nan,-5.839274,45.531408,0.093969,nan,nan,0.894613
713,5,ETH-4,-10.836,31.497,0.217000,-10.934000,-11.005000,nan,nan,-10.200954,20.206223,-0.481715,nan,nan,0.434693
714,5,EG30,-10.836,31.497,4.574000,-3.881000,0.888000,nan,nan,-5.847712,27.479035,0.001467,nan,nan,0.873422
715,5,EG30,-10.836,31.497,4.557000,-3.602000,1.153000,nan,nan,-5.876055,27.767165,0.008331,nan,nan,0.881243
717,5,102-GC-AZ01,-10.836,31.497,10.463000,-6.038000,4.564000,nan,nan,0.469935,25.238208,-0.230832,nan,nan,0.629128
720,5,HG1000,-10.836,31.497,-0.033000,-0.701000,-1.599000,nan,nan,-10.845222,30.773282,-0.876511,nan,nan,0.004690
726,5,EG30,-10.836,31.497,5.183000,13.881000,19.157000,nan,nan,-5.857962,45.818488,0.089729,nan,nan,0.897051
728,5,ETH-1,-10.836,31.497,12.315000,6.026000,18.126000,nan,nan,1.985459,37.690967,-0.571449,nan,nan,0.236495
730,5,HG1000,-10.836,31.497,0.821000,27.197000,26.805000,nan,nan,-10.965973,59.578785,-0.769062,nan,nan,0.004990
733,5,HG1000,-10.836,31.497,-0.049000,-0.636000,-1.531000,nan,nan,-10.864574,30.840438,-0.855849,nan,nan,0.026932
736,5,ETH-3,-10.836,31.497,11.984000,6.494000,18.646000,nan,nan,1.617604,38.174982,-0.180880,nan,nan,0.628899
